userId,date,amPm,startInput,endInput,sleep,sleepProblem,dream,amCondition,amEmotion,pmEmotion,pmStress,pmFatigue,caffeine,cAmount(ml),alcohol,aAmount(ml)
user01,2020-08-31,am,2020-08-31 8:43,2020-08-31 8:43,3,6,2,3,3,,,,,,,
user01,2020-08-31,pm,2020-08-31 22:48,2020-08-31 22:49,,,,,,4,3,2,coffee,250,,
user01,2020-09-01,am,2020-09-01 10:17,2020-09-01 10:18,2,3,2,2,3,,,,,,,
user01,2020-09-01,pm,2020-09-01 23:18,2020-09-01 23:19,,,,,,4,3,2,coffee,1000,,
user01,2020-09-02,am,2020-09-02 10:35,2020-09-02 10:35,2,3,4,2,3,,,,,,,
user01,2020-09-02,pm,2020-09-02 23:55,2020-09-02 23:55,,,,,,4,3,4,coffee,500,,
user01,2020-09-03,am,2020-09-03 11:04,2020-09-03 11:04,3,3,2,2,3,,,,,,,
user01,2020-09-03,pm,2020-09-03 23:33,2020-09-03 23:33,,,,,,2,2,2,coffee,1000,not specified,1000
user01,2020-09-04,am,2020-09-04 12:33,2020-09-04 12:33,4,3,2,3,3,,,,,,,
user01,2020-09-04,pm,2020-09-04 23:35,2020-09-04 23:35,,,,,,4,2,2,coffee,500,not specified,500
user01,2020-09-05,am,2020-09-05 10:25,2020-09-05 10:25,3,3,4,2,3,,,,,,,
user01,2020-09-05,pm,2020-09-05 23:05,2020-09-05 23:05,,,,,,4,4,2,coffee,1000,not specified,1000
user01,2020-09-06,am,2020-09-06 10:44,2020-09-06 10:44,3,7,1,3,3,,,,,,,
user01,2020-09-06,pm,2020-09-06 23:25,2020-09-06 23:25,,,,,,5,2,4,coffee,1000,not specified,1000
user01,2020-09-07,am,2020-09-07 10:28,2020-09-07 10:28,2,3,2,2,5,,,,,,,
user01,2020-09-07,pm,2020-09-07 23:25,2020-09-07 23:25,,,,,,4,4,2,coffee,500,,
user01,2020-09-08,am,2020-09-08 10:45,2020-09-08 10:45,4,3,2,3,4,,,,,,,
user01,2020-09-08,pm,2020-09-09 1:52,2020-09-09 1:53,,,,,,5,4,2,coffee,1500,not specified,1500
user01,2020-09-09,am,2020-09-09 10:09,2020-09-09 10:09,2,7,1,3,3,,,,,,,
user01,2020-09-09,pm,2020-09-09 22:36,2020-09-09 22:36,,,,,,4,4,4,coffee,500,not specified,500
user01,2020-09-10,am,2020-09-10 13:01,2020-09-10 13:02,1,3,2,2,4,,,,,,,
user01,2020-09-10,pm,2020-09-10 23:28,2020-09-10 23:28,,,,,,5,4,2,coffee,1000,not specified,1000
user01,2020-09-11,am,2020-09-11 10:17,2020-09-11 10:17,3,3,1,2,3,,,,,,,
user01,2020-09-11,pm,2020-09-11 20:06,2020-09-11 20:06,,,,,,4,2,2,,,,
user01,2020-09-12,am,2020-09-13 0:34,2020-09-13 0:34,4,0,4,4,4,,,,,,,
user01,2020-09-12,pm,2020-09-13 0:34,2020-09-13 0:34,,,,,,4,4,4,,,,
user01,2020-09-13,am,2020-09-13 13:50,2020-09-13 13:50,2,3,4,2,3,,,,,,,
user01,2020-09-13,pm,2020-09-13 23:34,2020-09-13 23:34,,,,,,4,4,2,,,,
user01,2020-09-14,am,2020-09-14 11:30,2020-09-14 11:31,2,3,2,3,3,,,,,,,
user01,2020-09-14,pm,2020-09-15 0:59,2020-09-15 1:00,,,,,,5,2,4,coffee,1500,not specified,1500
user01,2020-09-15,am,2020-09-15 14:37,2020-09-15 14:38,4,3,2,3,3,,,,,,,
user01,2020-09-15,pm,2020-09-16 0:04,2020-09-16 0:04,,,,,,3,2,4,,,,
user01,2020-09-16,am,2020-09-16 10:12,2020-09-16 10:12,2,7,1,2,4,,,,,,,
user01,2020-09-16,pm,2020-09-16 22:25,2020-09-16 22:25,,,,,,4,4,4,coffee,1000,not specified,1000
user01,2020-09-17,am,2020-09-18 1:15,2020-09-18 1:16,3,3,2,4,3,,,,,,,
user01,2020-09-17,pm,2020-09-18 1:15,2020-09-18 1:16,,,,,,4,4,2,,,,
user01,2020-09-18,am,2020-09-18 14:30,2020-09-18 14:30,4,0,4,4,4,,,,,,,
user01,2020-09-18,pm,2020-09-19 2:30,2020-09-19 2:30,,,,,,5,2,2,,,,
user01,2020-09-19,am,2020-09-19 13:40,2020-09-19 13:40,2,0,4,2,3,,,,,,,
user01,2020-09-19,pm,2020-09-19 23:15,2020-09-19 23:16,,,,,,4,2,3,coffee,1000,not specified,1000
user01,2020-09-20,am,2020-09-20 10:40,2020-09-20 10:40,3,3,1,2,2,,,,,,,
user01,2020-09-20,pm,2020-09-21 3:23,2020-09-21 3:23,,,,,,4,2,2,coffee,500,not specified,500
user01,2020-09-21,am,2020-09-22 0:10,2020-09-22 0:10,3,0,1,3,3,,,,,,,
user01,2020-09-21,pm,2020-09-22 0:10,2020-09-22 0:10,,,,,,3,2,4,coffee,500,not specified,500
user01,2020-09-23,am,2020-09-23 12:32,2020-09-23 12:33,4,0,3,4,4,,,,,,,
user01,2020-09-23,pm,2020-09-24 0:08,2020-09-24 0:09,,,,,,4,4,4,coffee,1000,,
user01,2020-09-24,am,2020-09-25 0:42,2020-09-25 0:43,2,3,1,1,3,,,,,,,
user01,2020-09-24,pm,2020-09-25 0:42,2020-09-25 0:43,,,,,,4,4,1,coffee,1000,,
user01,2020-09-25,am,2020-09-25 12:00,2020-09-25 12:00,2,3,4,2,3,,,,,,,
user01,2020-09-25,pm,2020-09-26 2:52,2020-09-26 2:52,,,,,,5,4,4,,,,
user01,2020-09-26,am,2020-09-26 11:04,2020-09-26 11:05,2,2,4,1,2,,,,,,,
user01,2020-09-26,pm,2020-09-27 2:54,2020-09-27 2:55,,,,,,4,4,4,,,,
user01,2020-09-27,am,2020-09-27 10:19,2020-09-27 10:20,1,1,4,1,2,,,,,,,
user01,2020-09-27,pm,2020-09-28 2:49,2020-09-28 2:49,,,,,,4,4,2,,,,
user22,2020-09-01,am,2020-09-01 10:13,2020-09-01 10:14,3,3,4,1,1,,,,,,,
user22,2020-09-01,pm,2020-09-01 22:02,2020-09-01 22:03,,,,,,3,3,2,coffee,600,,
user22,2020-09-02,am,2020-09-02 8:14,2020-09-02 8:15,2,1,4,1,2,,,,,,,
user22,2020-09-02,pm,2020-09-02 20:04,2020-09-02 20:04,,,,,,4,4,2,coffee,300,,
user22,2020-09-03,am,2020-09-03 7:52,2020-09-03 7:53,3,1,4,1,1,,,,,,,
user22,2020-09-03,pm,2020-09-03 22:27,2020-09-03 22:27,,,,,,4,1,1,caffeinated drink,600,,
user22,2020-09-04,am,2020-09-04 9:27,2020-09-04 9:27,2,1,4,1,1,,,,,,,
user22,2020-09-04,pm,2020-09-05 0:19,2020-09-05 0:19,,,,,,3,1,1,coffee,600,,
user22,2020-09-05,am,2020-09-05 8:13,2020-09-05 8:14,2,1,4,1,1,,,,,,,
user22,2020-09-05,pm,2020-09-05 20:48,2020-09-05 20:48,,,,,,4,4,3,coffee,200,,
user22,2020-09-06,am,2020-09-06 8:41,2020-09-06 8:41,2,1,4,1,1,,,,,,,
user22,2020-09-06,pm,2020-09-07 0:34,2020-09-07 0:35,,,,,,4,4,2,coffee,200,,
user22,2020-09-07,am,2020-09-07 10:00,2020-09-07 10:00,4,7,1,1,1,,,,,,,
user22,2020-09-07,pm,2020-09-07 22:13,2020-09-07 22:13,,,,,,4,4,2,coffee,200,,
user22,2020-09-08,am,2020-09-08 8:05,2020-09-08 8:05,4,5,4,1,1,,,,,,,
user22,2020-09-08,pm,2020-09-08 20:18,2020-09-08 20:18,,,,,,4,3,2,coffee,200,,
user22,2020-09-09,am,2020-09-09 8:05,2020-09-09 8:05,2,7,1,1,1,,,,,,,
user22,2020-09-09,pm,2020-09-09 20:03,2020-09-09 20:03,,,,,,4,3,2,coffee,250,,
user22,2020-09-10,am,2020-09-10 8:00,2020-09-10 8:00,3,1,4,1,1,,,,,,,
user22,2020-09-10,pm,2020-09-10 22:24,2020-09-10 22:24,,,,,,1,1,1,coffee,500,,
user22,2020-09-11,am,2020-09-11 13:40,2020-09-11 13:40,4,0,4,1,1,,,,,,,
user22,2020-09-11,pm,2020-09-11 22:48,2020-09-11 22:48,,,,,,3,2,1,coffee,500,,
user22,2020-09-12,am,2020-09-12 8:32,2020-09-12 8:33,3,1,4,1,3,,,,,,,
user22,2020-09-12,pm,2020-09-12 22:02,2020-09-12 22:03,,,,,,3,3,2,coffee,300,,
user22,2020-09-13,am,2020-09-13 8:18,2020-09-13 8:18,4,0,4,1,1,,,,,,,
user22,2020-09-13,pm,2020-09-14 1:14,2020-09-14 1:14,,,,,,3,1,1,coffee,600,,
user22,2020-09-14,am,2020-09-14 9:23,2020-09-14 9:24,3,5,2,1,1,,,,,,,
user22,2020-09-14,pm,2020-09-14 23:08,2020-09-14 23:08,,,,,,3,4,2,coffee,300,,
user22,2020-09-15,am,2020-09-15 12:26,2020-09-15 12:26,4,0,4,1,1,,,,,,,
user22,2020-09-15,pm,2020-09-15 23:27,2020-09-15 23:28,,,,,,4,4,2,coffee,500,,
user22,2020-09-16,am,2020-09-16 9:37,2020-09-16 10:09,2,1,4,1,1,,,,,,,
user22,2020-09-16,pm,2020-09-16 20:19,2020-09-16 20:20,,,,,,3,2,1,coffee,400,,
user22,2020-09-17,am,2020-09-17 10:12,2020-09-17 10:12,2,1,4,1,1,,,,,,,
user22,2020-09-17,pm,2020-09-17 21:31,2020-09-17 21:31,,,,,,4,2,1,coffee,300,,
user22,2020-09-18,am,2020-09-18 15:16,2020-09-18 15:16,3,1,4,1,1,,,,,,,
user22,2020-09-18,pm,2020-09-18 20:00,2020-09-18 20:00,,,,,,4,2,2,coffee,500,,
user22,2020-09-19,am,2020-09-19 8:23,2020-09-19 8:23,4,5,4,1,1,,,,,,,
user22,2020-09-19,pm,2020-09-20 2:01,2020-09-20 2:02,,,,,,3,2,1,coffee,200,,
user22,2020-09-20,am,2020-09-20 11:14,2020-09-20 11:14,4,5,4,1,2,,,,,,,
user22,2020-09-20,pm,2020-09-20 22:40,2020-09-20 22:40,,,,,,4,2,1,coffee,300,,
user22,2020-09-21,am,2020-09-21 10:49,2020-09-21 10:50,4,0,4,1,1,,,,,,,
user22,2020-09-21,pm,2020-09-21 20:01,2020-09-21 20:01,,,,,,3,2,1,coffee,400,,
user22,2020-09-22,am,2020-09-22 16:50,2020-09-22 16:50,4,6,1,1,1,,,,,,,
user22,2020-09-22,pm,2020-09-23 0:31,2020-09-23 0:32,,,,,,4,2,1,coffee,300,,
user22,2020-09-23,am,2020-09-23 13:16,2020-09-23 13:16,4,6,4,1,1,,,,,,,
user22,2020-09-23,pm,2020-09-24 23:26,2020-09-24 23:26,,,,,,3,3,1,coffee,350,,
user22,2020-09-24,am,2020-09-24 14:52,2020-09-24 14:52,4,0,4,1,1,,,,,,,
user22,2020-09-24,pm,2020-09-24 23:25,2020-09-24 23:25,,,,,,3,1,1,coffee,400,,
user22,2020-09-25,am,2020-09-25 8:06,2020-09-25 8:06,4,1,4,1,2,,,,,,,
user22,2020-09-25,pm,2020-09-26 8:46,2020-09-26 8:46,,,,,,3,2,1,coffee,500,,
user22,2020-09-26,am,2020-09-26 8:45,2020-09-26 8:45,4,5,4,1,1,,,,,,,
user22,2020-09-26,pm,2020-09-27 23:20,2020-09-27 23:20,,,,,,3,2,1,coffee,400,,
user22,2020-09-27,am,2020-09-27 12:17,2020-09-27 12:17,4,0,1,1,1,,,,,,,
user22,2020-09-27,pm,2020-09-27 23:18,2020-09-27 23:18,,,,,,2,1,1,coffee,400,,
user29,2020-08-30,am,2020-08-31 0:27,2020-08-31 0:28,4,0,4,4,4,,,,,,,
user29,2020-08-30,pm,2020-08-31 0:27,2020-08-31 0:28,,,,,,2,2,2,coffee,300,,
user29,2020-08-31,am,2020-08-31 9:08,2020-08-31 9:09,3,0,4,2,3,,,,,,,
user29,2020-08-31,pm,2020-08-31 22:27,2020-08-31 22:27,,,,,,3,2,3,,,,
user29,2020-09-01,am,2020-09-01 8:51,2020-09-01 8:51,4,0,4,2,3,,,,,,,
user29,2020-09-01,pm,2020-09-01 22:11,2020-09-01 22:11,,,,,,3,2,1,,,,
user29,2020-09-02,am,2020-09-02 9:31,2020-09-02 9:31,4,0,4,2,3,,,,,,,
user29,2020-09-02,pm,2020-09-02 22:10,2020-09-02 22:11,,,,,,3,3,2,,,,
user29,2020-09-03,am,2020-09-03 8:41,2020-09-03 8:41,4,0,4,2,3,,,,,,,
user29,2020-09-03,pm,2020-09-03 22:33,2020-09-03 22:33,,,,,,3,3,3,,,,
user29,2020-09-04,am,2020-09-04 9:21,2020-09-04 9:21,4,0,4,2,3,,,,,,,
user29,2020-09-04,pm,2020-09-04 22:20,2020-09-04 22:20,,,,,,4,3,3,,,,
user29,2020-09-05,am,2020-09-05 22:17,2020-09-05 22:19,2,2,4,2,3,,,,,,,
user29,2020-09-05,pm,2020-09-05 22:17,2020-09-05 22:19,,,,,,4,3,4,coffee,300,,
user29,2020-09-06,am,2020-09-06 10:48,2020-09-06 10:48,4,0,4,4,4,,,,,,,
user29,2020-09-06,pm,2020-09-06 23:07,2020-09-06 23:08,,,,,,3,4,2,coffee,300,,
user29,2020-09-07,am,2020-09-07 9:40,2020-09-07 9:41,3,5,4,2,3,,,,,,,
user29,2020-09-07,pm,2020-09-07 23:07,2020-09-07 23:07,,,,,,3,3,2,,,,
user29,2020-09-08,am,2020-09-08 9:54,2020-09-08 9:54,3,0,4,4,3,,,,,,,
user29,2020-09-08,pm,2020-09-08 22:55,2020-09-08 22:55,,,,,,3,3,2,,,,
user29,2020-09-09,am,2020-09-09 10:20,2020-09-09 10:20,3,0,4,3,3,,,,,,,
user29,2020-09-09,pm,2020-09-09 22:27,2020-09-09 22:27,,,,,,3,3,3,,,,
user29,2020-09-10,am,2020-09-10 9:14,2020-09-10 9:15,3,0,4,2,3,,,,,,,
user29,2020-09-10,pm,2020-09-10 22:47,2020-09-10 22:47,,,,,,3,3,2,,,,
user29,2020-09-11,am,2020-09-11 9:35,2020-09-11 9:36,3,0,2,2,3,,,,,,,
user29,2020-09-11,pm,2020-09-12 0:02,2020-09-12 0:02,,,,,,4,3,2,,,soju,300
user29,2020-09-12,am,2020-09-12 11:10,2020-09-12 11:11,3,0,4,2,3,,,,,,,
user29,2020-09-12,pm,2020-09-12 23:37,2020-09-12 23:37,,,,,,3,4,2,,,,
user29,2020-09-13,am,2020-09-13 11:37,2020-09-13 11:37,4,0,4,2,3,,,,,,,
user29,2020-09-13,pm,2020-09-13 23:51,2020-09-13 23:51,,,,,,3,4,3,,,,
user29,2020-09-14,am,2020-09-14 9:13,2020-09-14 9:13,4,0,4,3,4,,,,,,,
user29,2020-09-14,pm,2020-09-14 23:00,2020-09-14 23:00,,,,,,4,2,2,,,kaoliang,150
user29,2020-09-15,am,2020-09-15 10:42,2020-09-15 10:42,3,6,4,3,3,,,,,,,
user29,2020-09-15,pm,2020-09-15 23:16,2020-09-15 23:16,,,,,,3,2,3,,,,
user29,2020-09-16,am,2020-09-16 9:00,2020-09-16 9:00,4,0,4,2,3,,,,,,,
user29,2020-09-16,pm,2020-09-16 22:38,2020-09-16 22:38,,,,,,3,3,2,,,,
user29,2020-09-17,am,2020-09-17 9:29,2020-09-17 9:29,3,0,4,3,3,,,,,,,
user29,2020-09-17,pm,2020-09-17 22:31,2020-09-17 22:31,,,,,,3,3,2,,,,
user29,2020-09-18,am,2020-09-18 9:11,2020-09-18 9:12,3,0,2,4,3,,,,,,,
user29,2020-09-18,pm,2020-09-18 21:57,2020-09-18 21:57,,,,,,3,3,2,,,,
user29,2020-09-19,am,2020-09-19 9:37,2020-09-19 9:38,3,0,4,3,4,,,,,,,
user29,2020-09-19,pm,2020-09-19 23:12,2020-09-19 23:12,,,,,,3,3,3,,,,
user29,2020-09-20,am,2020-09-20 10:02,2020-09-20 10:02,4,0,2,3,3,,,,,,,
user29,2020-09-20,pm,2020-09-20 22:16,2020-09-20 22:17,,,,,,3,3,3,,,,
user29,2020-09-21,am,2020-09-21 8:58,2020-09-21 8:58,4,0,4,3,3,,,,,,,
user29,2020-09-21,pm,2020-09-21 22:18,2020-09-21 22:18,,,,,,3,3,3,,,,
user29,2020-09-22,am,2020-09-22 9:12,2020-09-22 9:12,3,0,4,4,4,,,,,,,
user29,2020-09-22,pm,2020-09-22 23:12,2020-09-22 23:12,,,,,,3,3,3,,,,
user29,2020-09-23,am,2020-09-23 7:47,2020-09-23 9:09,3,0,4,2,3,,,,,,,
user29,2020-09-23,pm,2020-09-24 0:09,2020-09-24 0:09,,,,,,3,3,3,,,beer,1000
user29,2020-09-24,am,2020-09-24 9:37,2020-09-24 9:37,3,0,4,2,3,,,,,,,
user29,2020-09-24,pm,2020-09-24 22:24,2020-09-24 22:24,,,,,,3,3,3,,,,
user29,2020-09-25,am,2020-09-25 9:10,2020-09-25 9:10,3,0,4,4,4,,,,,,,
user29,2020-09-25,pm,2020-09-25 22:03,2020-09-25 22:03,,,,,,4,3,3,,,,
user29,2020-09-26,am,2020-09-26 11:12,2020-09-26 11:12,4,0,2,4,4,,,,,,,
user29,2020-09-26,pm,2020-09-26 23:37,2020-09-26 23:37,,,,,,4,3,3,,,kaoliang,80
user29,2020-09-27,am,2020-09-27 12:05,2020-09-27 12:05,4,0,4,3,3,,,,,,,
user29,2020-09-27,pm,2020-09-28 0:18,2020-09-28 0:18,,,,,,3,3,3,,,,
user25,2020-08-31,am,2020-08-31 7:34,2020-08-31 7:35,1,0,2,2,3,,,,,,,
user25,2020-08-31,pm,2020-08-31 21:43,2020-08-31 21:45,,,,,,3,2,1,coffee,500,,
user25,2020-09-01,am,2020-09-01 10:35,2020-09-01 10:35,2,9,2,2,3,,,,,,,
user25,2020-09-01,pm,2020-09-01 22:57,2020-09-01 22:57,,,,,,2,2,1,coffee,500,,
user25,2020-09-02,am,2020-09-02 12:44,2020-09-02 12:44,4,0,2,4,4,,,,,,,
user25,2020-09-02,pm,2020-09-02 22:14,2020-09-02 22:15,,,,,,3,2,2,,,,
user25,2020-09-03,am,2020-09-03 7:58,2020-09-03 7:59,1,0,4,2,2,,,,,,,
user25,2020-09-03,pm,2020-09-03 22:56,2020-09-03 22:56,,,,,,4,2,1,,,,
user25,2020-09-04,am,2020-09-04 7:42,2020-09-04 7:43,3,6,2,1,2,,,,,,,
user25,2020-09-04,pm,2020-09-05 0:22,2020-09-05 0:23,,,,,,3,2,1,coffee,500,soju,500
user25,2020-09-05,am,2020-09-05 11:53,2020-09-05 11:54,4,0,4,3,3,,,,,,,
user25,2020-09-05,pm,2020-09-06 0:19,2020-09-06 0:19,,,,,,3,2,1,,,,
user25,2020-09-06,am,2020-09-06 14:28,2020-09-06 14:29,2,7,2,1,1,,,,,,,
user25,2020-09-06,pm,2020-09-07 0:07,2020-09-07 0:08,,,,,,5,2,2,,,,
user25,2020-09-07,am,2020-09-07 8:45,2020-09-07 8:45,3,0,4,2,2,,,,,,,
user25,2020-09-07,pm,2020-09-08 0:24,2020-09-08 0:24,,,,,,4,2,2,coffee,250,,
user25,2020-09-08,am,2020-09-08 7:25,2020-09-08 7:25,2,2,4,4,3,,,,,,,
user25,2020-09-08,pm,2020-09-08 20:11,2020-09-08 20:12,,,,,,4,4,1,,,,
user25,2020-09-09,am,2020-09-09 7:42,2020-09-09 7:42,4,0,4,2,3,,,,,,,
user25,2020-09-09,pm,2020-09-09 23:54,2020-09-09 23:54,,,,,,2,1,1,,,,
user25,2020-09-10,am,2020-09-10 9:02,2020-09-10 9:04,4,0,4,4,4,,,,,,,
user25,2020-09-10,pm,2020-09-11 1:03,2020-09-11 1:03,,,,,,4,4,2,,,cognac,300
user25,2020-09-11,am,2020-09-11 9:03,2020-09-11 9:04,5,0,4,5,4,,,,,,,
user25,2020-09-11,pm,2020-09-12 0:15,2020-09-12 0:15,,,,,,3,2,2,coffee,250,,
user25,2020-09-12,am,2020-09-12 13:46,2020-09-12 15:12,5,0,4,5,5,,,,,,,
user25,2020-09-12,pm,2020-09-13 3:16,2020-09-13 3:17,,,,,,4,2,2,coffee,500,,
user25,2020-09-13,am,2020-09-13 10:56,2020-09-13 13:36,4,0,4,4,4,,,,,,,
user25,2020-09-13,pm,2020-09-14 3:26,2020-09-14 3:26,,,,,,2,1,1,coffee,1000,,
user25,2020-09-14,am,2020-09-14 8:45,2020-09-14 8:45,4,9,4,4,4,,,,,,,
user25,2020-09-14,pm,2020-09-15 2:43,2020-09-15 2:44,,,,,,3,2,1,coffee,500,,
user25,2020-09-15,am,2020-09-15 8:43,2020-09-15 8:43,2,0,4,2,3,,,,,,,
user25,2020-09-15,pm,2020-09-16 1:39,2020-09-16 1:40,,,,,,1,1,1,coffee,1000,,
user25,2020-09-16,am,2020-09-16 9:03,2020-09-16 9:03,5,0,4,4,4,,,,,,,
user25,2020-09-16,pm,2020-09-17 0:55,2020-09-17 0:55,,,,,,3,1,2,,,,
user25,2020-09-17,am,2020-09-17 9:01,2020-09-17 9:02,4,0,4,3,3,,,,,,,
user25,2020-09-17,pm,2020-09-18 1:59,2020-09-18 1:59,,,,,,3,2,1,,,,
user25,2020-09-18,am,2020-09-18 8:00,2020-09-18 8:01,5,0,1,5,5,,,,,,,
user25,2020-09-18,pm,2020-09-19 0:22,2020-09-19 0:22,,,,,,4,2,2,coffee,500,,
user25,2020-09-19,am,2020-09-19 9:14,2020-09-19 9:15,4,3,2,5,4,,,,,,,
user25,2020-09-19,pm,2020-09-20 0:38,2020-09-20 0:38,,,,,,3,2,1,,,,
user25,2020-09-20,am,2020-09-20 11:23,2020-09-20 11:24,5,7,1,4,2,,,,,,,
user25,2020-09-20,pm,2020-09-21 3:33,2020-09-21 3:33,,,,,,3,2,1,,,,
user25,2020-09-21,am,2020-09-21 9:29,2020-09-21 9:30,4,0,4,2,2,,,,,,,
user25,2020-09-21,pm,2020-09-22 0:20,2020-09-22 0:20,,,,,,3,2,1,,,,
user25,2020-09-22,am,2020-09-22 5:12,2020-09-22 5:12,4,0,4,4,2,,,,,,,
user25,2020-09-22,pm,2020-09-23 2:45,2020-09-23 2:46,,,,,,2,1,1,coffee,1000,,
user25,2020-09-23,am,2020-09-23 13:48,2020-09-23 13:49,4,0,4,4,3,,,,,,,
user25,2020-09-23,pm,2020-09-24 2:44,2020-09-24 2:44,,,,,,3,2,2,,,,
user25,2020-09-24,am,2020-09-24 9:01,2020-09-24 9:02,5,0,4,4,3,,,,,,,
user25,2020-09-24,pm,2020-09-25 5:31,2020-09-25 5:31,,,,,,4,1,1,,,,
user25,2020-09-26,am,2020-09-26 6:41,2020-09-26 6:41,2,0,4,2,3,,,,,,,
user25,2020-09-26,pm,2020-09-27 4:10,2020-09-27 4:11,,,,,,3,2,3,coffee,50,,
user25,2020-09-27,am,2020-09-27 14:37,2020-09-27 14:37,4,0,4,3,4,,,,,,,
user25,2020-09-27,pm,2020-09-28 1:07,2020-09-28 1:07,,,,,,3,3,4,coffee,1000,,
user09,2020-08-31,am,2020-08-31 9:48,2020-08-31 9:48,3,2,2,2,3,,,,,,,
user09,2020-08-31,pm,2020-08-31 21:34,2020-08-31 21:37,,,,,,3,2,2,coffee,330,,
user09,2020-09-01,am,2020-09-01 9:33,2020-09-01 9:33,3,2,4,4,3,,,,,,,
user09,2020-09-01,pm,2020-09-01 21:48,2020-09-01 21:48,,,,,,3,2,1,coffee,700,,
user09,2020-09-02,am,2020-09-02 9:26,2020-09-02 9:26,2,5,4,2,3,,,,,,,
user09,2020-09-02,pm,2020-09-02 22:58,2020-09-02 22:58,,,,,,3,3,2,,,,
user09,2020-09-03,am,2020-09-03 9:09,2020-09-03 9:09,2,2,4,2,3,,,,,,,
user09,2020-09-03,pm,2020-09-03 21:13,2020-09-03 21:13,,,,,,4,4,2,coffee,500,,
user09,2020-09-04,am,2020-09-04 10:05,2020-09-04 10:06,2,2,4,2,2,,,,,,,
user09,2020-09-04,pm,2020-09-04 22:44,2020-09-04 22:44,,,,,,4,4,2,,,,
user09,2020-09-05,am,2020-09-05 6:49,2020-09-05 6:49,2,2,4,2,3,,,,,,,
user09,2020-09-05,pm,2020-09-05 22:38,2020-09-05 22:40,,,,,,2,2,1,,,,
user09,2020-09-06,am,2020-09-06 8:39,2020-09-06 8:39,2,2,1,2,2,,,,,,,
user09,2020-09-06,pm,2020-09-06 23:03,2020-09-06 23:03,,,,,,3,3,2,caffeinated drink,355,,
user09,2020-09-07,am,2020-09-07 11:33,2020-09-07 11:34,3,2,3,3,3,,,,,,,
user09,2020-09-07,pm,2020-09-07 22:09,2020-09-07 22:10,,,,,,3,4,4,coffee,500,,
user09,2020-09-08,am,2020-09-08 11:30,2020-09-08 11:30,2,4,4,2,3,,,,,,,
user09,2020-09-08,pm,2020-09-08 23:21,2020-09-08 23:22,,,,,,4,4,2,,,,
user09,2020-09-09,am,2020-09-09 10:03,2020-09-09 10:03,3,0,4,3,4,,,,,,,
user09,2020-09-09,pm,2020-09-09 22:57,2020-09-09 22:57,,,,,,4,4,3,caffeinated drink,355,,
user09,2020-09-10,am,2020-09-10 12:51,2020-09-10 12:51,3,0,3,3,3,,,,,,,
user09,2020-09-10,pm,2020-09-10 23:28,2020-09-10 23:29,,,,,,2,2,3,,,,
user09,2020-09-11,am,2020-09-11 11:58,2020-09-11 11:58,3,0,4,3,4,,,,,,,
user09,2020-09-11,pm,2020-09-11 23:36,2020-09-11 23:36,,,,,,3,4,2,coffee,360,,
user09,2020-09-12,am,2020-09-12 7:08,2020-09-12 7:08,3,0,4,4,3,,,,,,,
